STATION CODE,LOCATIONS,STATE,Temp,D.O. (mg/l),PH,CONDUCTIVITY (Âµmhos/cm),B.O.D. (mg/l),NITRATENAN N+ NITRITENANN (mg/l),FECAL COLIFORM (MPN/100ml),TOTAL COLIFORM (MPN/100ml)Mean,year,date
1870.0,RIVER PERIYAR AT PATHALAM,HIMACHAL PRADESH,21.3,5.5,6.2,8696.7,49.7,9.9,17767.4,18838.0,2015,2015-04-15
2050.0,"CHANDRAPUR, AGARTALA D/S OF HAORA RIVER",MIZORAM,24.4,5.5,6.4,2047.8,2.5,1.7,51555.9,27458.0,2015,2015-04-16
2780.0,"PERIYAR AT KWA INTAKENAN ALUVA, ERNAKULAM",KARNATAKA,24.8,7.0,7.3,9134.9,31.9,1.8,3970.0,9626.8,2015,2015-04-17
3305.0,ULHAS AT U/S OF BADLAPUR,MADHYA PRADESH,23.9,9.3,8.3,6610.2,79.8,0.9,19783.6,40451.8,2015,2015-04-18
1885.0,"RIVER VALVANT AT SANKLI NAN BICHOLIM, GOA",HARYANA,17.4,8.2,6.1,9094.0,16.5,6.9,6687.6,46030.4,2015,2015-04-19
2164.0,"GHAGGAR GHNAN1 AT ROAD BRDG. SIRSA,DEBWALI ROAD",MAHARASHTRA,23.0,6.0,6.5,7164.1,76.4,4.8,22527.4,23771.0,2015,2015-04-20
1870.0,"THOUBAL  AT SHONG KONG, UKHRUL",HIMACHAL PRADESH,25.6,9.8,8.1,15375.1,63.8,0.7,1845.7,6936.1,2015,2015-04-21
3029.0,"JAWAI AT JAWAI DAM, SIROHI",TAMILNADU,18.9,3.9,7.8,8813.9,66.0,10.7,20737.2,66304.6,2015,2015-04-22
2050.0,KUNDALIKA AT ROHA CITY,MIZORAM,29.8,4.5,6.7,18220.8,16.9,2.2,42315.2,16530.1,2015,2015-04-23
1885.0,"DAMANGANGA AT D/S OF MADHUBAN, DAMAN",HARYANA,25.6,2.8,8.2,16565.0,63.0,3.4,7844.3,81302.3,2015,2015-04-24
3353.0,"TAMBIRAPARANI AT ARUMUGANERI, TAMILNADU",MEGHALAYA,31.0,5.3,7.1,16860.3,24.6,3.6,36038.6,74927.9,2015,2015-04-25
1476.0,R BHARATHAPUZHA AT PATTAMBI,GOA,27.7,9.2,7.9,9209.3,23.9,8.5,11524.2,83791.2,2015,2015-04-26
3080.0,"DAMANGANGA AT D/S OF MADHUBAN, DAMAN",ANDHRA PRADESH,31.1,5.1,7.3,14876.6,29.4,3.6,20536.2,21612.4,2015,2015-04-27
2164.0,KALU AT ATALE VILLAGE,MAHARASHTRA,28.2,7.3,7.9,15142.0,1.1,9.0,6785.5,86070.5,2015,2015-04-28
2948.0,"IMPHAL AT SEKMAI, IMPHAL EAST",RAJASTHAN,25.2,3.1,7.8,10649.7,61.0,4.8,38854.2,14730.7,2015,2015-04-29
2445.0,"GHAGGAR GHNAN1 AT ROAD BRDG. SIRSA,DEBWALI ROAD,HARYANA",PONDICHERRY,29.9,8.2,6.2,3810.5,46.0,2.2,34112.0,15616.4,2015,2015-04-30
1870.0,GHAGGAR AT U/S SARDULGARH,HIMACHAL PRADESH,27.8,2.9,8.3,5482.9,1.7,8.9,38636.8,9363.2,2015,2015-05-01
2426.0,"D/S CHHATBIR, PUNJAB",ORISSA,22.1,5.1,8.1,11718.3,41.3,5.4,45050.5,81586.1,2015,2015-05-02
2164.0,"ACHENKOIL AT KALLARAKADAVU, PATHANAMTHITTA",MAHARASHTRA,18.5,5.5,5.9,13569.6,49.9,3.3,2869.6,63559.5,2015,2015-05-03
2050.0,IMPHAL AT MINUTHONG,MIZORAM,30.5,6.2,7.8,3679.7,47.1,3.6,19019.2,63367.3,2015,2015-05-04
3029.0,RIVER MANDOVI AT AMONA BRIDGE,TAMILNADU,17.5,5.5,8.2,16035.9,30.9,11.6,106.1,21553.2,2015,2015-05-05
3029.0,"NAGAVALLI AT JAYKAYPUR D/S, ORISSA",TAMILNADU,17.0,9.4,6.5,4791.2,22.1,10.4,51656.5,37059.6,2015,2015-05-06
1870.0,"GHAGGAR AT RATANHERI, D/S OF PATIALA NADI (AFTER CONFL.)",HIMACHAL PRADESH,30.4,4.0,6.3,6610.7,41.9,5.7,31613.4,30893.1,2015,2015-05-07
3353.0,"PATALGANGA RIVER AT GAGANGIRI MAHARAJ TEMPLE, KHOPOLI, RAIGAD.",MEGHALAYA,23.5,6.6,7.1,564.7,77.5,3.7,31601.9,22685.9,2015,2015-05-08
2838.0,"CHITRAPUZHA AT IRUMPANAM, KERALA",MANIPUR,24.5,5.1,5.8,8820.6,55.5,8.1,16828.9,4507.5,2015,2015-05-09
2331.0,PAMBA AT THAKAZHY,KERALA,24.9,6.4,7.9,7073.3,82.6,1.4,48125.9,12524.2,2015,2015-05-10
3080.0,"MUCHKUNDI RIVER AT  WAKED, NEAR M/S ASAHI INDIA GLASS LTD., LANJA, RATNAGIRI.",ANDHRA PRADESH,28.6,8.0,6.9,99.0,56.8,2.2,45507.0,6059.4,2015,2015-05-11
2050.0,"UMTREW RIVER AT UMRAN, RINAN BHOI",MIZORAM,21.5,8.5,6.3,14333.5,64.1,11.7,3950.3,31123.9,2015,2015-05-12
3080.0,GHAGGAR AT D/S OF SURAJPUR,ANDHRA PRADESH,17.3,4.4,6.2,10633.3,69.4,10.8,25979.0,15694.3,2015,2015-05-13
2780.0,"RIVER KUSHAWATI NEAR BUND AT KEVONA,RIVON,SANGUEM",KARNATAKA,17.1,6.4,7.4,9234.3,13.3,4.9,9762.2,72483.6,2015,2015-05-14
3353.0,"KUNDALIKA AT ROHA CITY, MAHARASHTRA",MEGHALAYA,18.3,5.6,8.2,7631.2,78.2,3.9,22257.7,49598.8,2015,2015-05-15
2426.0,"RIVER SAL AT KHAREBAND, MARGAO",ODISHA,24.5,7.9,7.7,18197.6,73.9,6.2,17327.9,27066.1,2015,2015-05-16
2050.0,ACHENKOIL AT THUMPAMON,MIZORAM,21.3,6.4,6.6,7003.6,84.4,2.0,16076.9,15449.9,2015,2015-05-17
2426.0,THIRUR AT THALAKKADATHUR BDG,ORISSA,32.8,7.2,6.0,13932.6,18.6,1.1,26911.8,30816.6,2015,2015-05-18
2948.0,R KUPPAM AT THALIPARAMBA,RAJASTHAN,21.4,4.9,7.2,8611.2,42.0,7.2,14408.9,86163.8,2015,2015-05-19
2331.0,R KADAMBAYAR AT MANCKAKADAVU,KERALA,27.2,4.0,6.8,11348.5,74.2,10.9,43171.3,84333.3,2015,2015-05-20
2445.0,PERIYAR NEAR ALWAYENANELOOR,PONDICHERRY,23.4,5.8,7.2,6497.5,12.6,8.2,44395.2,32440.6,2015,2015-05-21
2426.0,"SAVITRI RIVER AT SHEDAV DOH, MAHAD,RAIGAD",ORISSA,26.5,4.1,7.3,1012.6,47.3,1.3,40311.0,37073.4,2015,2015-05-22
2445.0,"CHITRAPUZHA AT IRUMPANAM, KERALA",PONDICHERRY,27.5,4.9,6.8,17957.1,59.1,11.3,29210.2,20291.9,2015,2015-05-23
1885.0,"UMSHYRPI AT RISA COLONY, EAST KHASI HILLS",HARYANA,17.8,5.4,6.0,13303.4,30.4,1.4,21964.3,64327.1,2015,2015-05-24
2164.0,"UMSHYRPI AT UMSHYRPI BDG, EAST KHASI HILLS",MAHARASHTRA,23.1,7.1,7.2,10676.7,69.5,4.5,11631.0,38617.6,2015,2015-05-25
1150.0,"NAGAVALLI AT JAYKAYPUR D/S, ODISHA",GUJARAT,28.7,8.8,6.3,18142.5,36.5,8.6,26386.5,40060.2,2015,2015-05-26
1476.0,"DAMANGANGA AT D/S OF MADHUBAN, DAMAN",GOA,31.0,6.9,7.1,16709.0,84.6,5.9,42024.8,19171.4,2015,2015-05-27
1150.0,"RIVER LUNI AT RANAKPUR DAM, RANAKPUR, PALI, RAJASTHAN",GUJARAT,31.0,7.1,7.8,15958.0,72.3,9.8,51460.8,84995.4,2015,2015-05-28
3029.0,"TAMBIRAPARANI AT VELLAKOIL, TIRUNELVELI",TAMILNADU,19.7,5.2,5.7,16447.4,15.3,7.1,1479.6,54195.0,2015,2015-05-29
1476.0,GHAGGAR BEFORE OTTU WEIR (BEFORE MIXING OF SATLUJ CANAL WATER) (HARYANA),GOA,32.9,3.6,6.8,17404.5,33.8,0.2,9924.2,76291.8,2015,2015-05-30
2780.0,"UMIAM MAWPHLANG RIVER AT SHELLA, EAST KHASI HILLS",KARNATAKA,27.8,5.6,5.6,9084.1,51.8,2.4,16528.5,78527.9,2015,2015-05-31
1150.0,"UMNGOT RIVER AT DAWKI, EAST KHASI HILLS",GUJARAT,22.3,6.2,7.2,7739.8,63.7,2.2,1955.3,4700.6,2015,2015-06-01
1295.0,UMTREW AT BYRNIHAT EAST,PUNJAB,30.4,9.4,7.5,17830.5,2.1,7.9,45358.7,62784.3,2015,2015-06-02
2050.0,KALA AMB D/S MARKANDA RIVER,MIZORAM,29.8,4.0,6.6,4485.2,82.4,5.4,33785.1,6833.6,2015,2015-06-03
2948.0,"ARASALAR RIVER KARAIKAL REGION, PONDICHERRY",RAJASTHAN,30.0,4.6,6.4,1082.8,9.6,6.0,11503.2,59605.7,2015,2015-06-04
2838.0,"IRIL RIVER AT LILONG, UKHRUL",MANIPUR,26.3,3.7,7.5,1811.4,21.3,2.9,22190.0,54009.5,2015,2015-06-05
2426.0,"RIVER MARKANDA AT PAONTA, DISTT. SIRMOUR",ORISSA,30.3,2.6,7.8,15156.1,42.4,10.6,1570.4,51805.2,2015,2015-06-06
2780.0,"CHALIYAR AT KOOLIMADU, KERALA",KARNATAKA,24.8,8.3,6.0,14767.9,66.9,4.0,31479.4,24592.0,2015,2015-06-07
2426.0,R CORAPUZHA AT KANAYANKODE,ODISHA,21.5,4.7,5.9,17445.2,45.1,0.3,18439.3,3158.3,2015,2015-06-08
1150.0,TAMBIRAPARANI AT RAIL BDG. ,GUJARAT,26.3,2.8,7.9,524.7,0.4,6.4,6260.1,86653.0,2015,2015-06-09
1393.0,"VASHISHTI  AT D/S OF THREE M PAPER MILLS NR CHIPLUN WATER INTAKE JACKWELL,KHERDI,RATNAGIRI",DAMAN & DIU,19.5,9.0,8.0,5472.5,61.7,8.9,44513.0,55124.8,2015,2015-06-10
3305.0,GHAGGAR BEFORE OTTU WEIR (BEFORE MIXING OF SATLUJ CANAL WATER) (HARYANA),MADHYA PRADESH,25.2,3.7,6.4,4863.9,77.2,11.4,35927.0,36510.9,2015,2015-06-11
2838.0,BUDHABALANGA AT BALASORE D/S,MANIPUR,24.5,6.8,6.1,11989.8,20.4,0.7,969.7,8996.9,2015,2015-06-12
1295.0,UMKHEN AT WAHKDAIT,PUNJAB,18.5,5.5,6.1,18253.3,61.1,7.3,48076.0,19228.3,2015,2015-06-13
3305.0,GAGGAR RIVER WHEN ENTERING IN RAJASTHAN FROM HARYANA NEAR RD NO. 629,MADHYA PRADESH,20.0,8.7,7.1,1205.3,86.4,7.3,29815.8,40373.2,2015,2015-06-14
2050.0,"KALLADA AT PERUMTHOTTAM KADAVU, PUNALOOR",MIZORAM,32.6,4.7,6.9,2643.1,66.0,10.0,33524.4,66523.0,2015,2015-06-15
2426.0,TRIVENI SANGAM,ODISHA,31.1,4.3,6.8,10303.9,36.1,7.1,6659.6,11969.1,2015,2015-06-16
2426.0,RIVER BHOGAVO D/S OF SURENDRANAGAR,ODISHA,19.2,6.2,7.8,8686.4,72.0,4.4,10727.1,3997.0,2015,2015-06-17
1476.0,"UMIAM MAWPHLANG RIVER AT SHELLA, EAST KHASI HILLS",GOA,17.3,3.2,6.4,6739.8,2.8,3.5,51878.5,20453.1,2015,2015-06-18
2780.0,PERIYAR AT MUPPATHADAM,KARNATAKA,22.2,7.1,6.7,2619.7,34.4,7.4,19152.6,7317.8,2015,2015-06-19
2838.0,"BUGI AT DALU, SOUTH GARO HILLS",MANIPUR,31.6,9.9,7.7,12211.2,23.6,5.3,5768.9,51180.4,2015,2015-06-20
1885.0,RIVER MADAI AT DABOS NAN  VALPOI,HARYANA,30.5,5.6,6.5,7230.3,10.4,3.2,51804.8,68101.9,2015,2015-06-21
1150.0,"GHAGGAR GHNAN2 AT CHANDARPUR SYPHON,  HARYANA",GUJARAT,32.6,4.9,5.7,7235.4,84.2,4.2,51164.1,50715.1,2015,2015-06-22
3080.0,"SAL PAZORKHONI, CUNCOLIM (NEAR CULVERT MARGAONAN CANACONA NATIONAL HIGHWAY)",ANDHRA PRADESH,28.4,5.2,8.3,18087.5,81.1,1.2,33705.9,78238.3,2015,2015-06-23
1393.0,"JAWAI AT JAWAI DAM, SIROHI",DAMAN & DIU,17.1,5.0,7.5,17266.6,11.4,9.9,19982.7,31218.8,2015,2015-06-24
2948.0,"D/S JHARMAL NADI, PUNJAB",RAJASTHAN,29.4,3.0,7.1,12322.5,80.4,3.7,576.5,61027.4,2015,2015-06-25
1295.0,"RIVER MADAI AT DABOS NAN  VALPOI, GOA",PUNJAB,22.5,9.9,6.0,8754.0,47.0,5.7,10508.7,76367.3,2015,2015-06-26
2780.0,"SIMSANG RIVER WILLIAMNAGAR, MEGHALAYA",KARNATAKA,29.4,8.5,7.3,10332.7,0.4,10.5,8132.1,49758.3,2015,2015-06-27
2445.0,"TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM, TAMILNADU",PONDICHERRY,27.1,4.5,5.8,13114.2,1.8,0.6,42714.7,43801.2,2015,2015-06-28
1393.0,"TAMBIRAPARANI AT KALLIDAI KURICHI, TIRUNELVELI",DAMAN & DIU,24.7,5.0,6.0,18096.5,47.2,5.5,40756.1,34088.3,2015,2015-06-29
2164.0,"ACHENKOIL AT CHENNITHULA, KERALA",MAHARASHTRA,25.7,5.6,5.9,5438.3,33.7,6.2,35018.7,20122.4,2015,2015-06-30
3305.0,R KUPPAM AT RAYAROM,MADHYA PRADESH,25.6,5.3,8.2,7004.2,61.7,3.9,12427.5,1376.8,2015,2015-07-01
2426.0,"RUSHIKULYA AT GANJAM U/S, ORISSA",ODISHA,26.3,2.7,7.5,5476.8,4.8,1.6,11158.3,74022.8,2015,2015-07-02
3029.0,"MANIPUR AT SEKMAIJAN, THOUBAL",TAMILNADU,20.6,7.9,6.6,7659.7,63.8,4.9,32624.4,80725.2,2015,2015-07-03
2780.0,"R KARINGODE AT KAKKADAVU,  KERALA",KARNATAKA,29.3,8.8,8.4,17481.5,39.3,11.2,25453.2,35193.5,2015,2015-07-04
1393.0,TAMBIRAPARANI AT BDG.NR. MADURA COATS LTD. PAPAVINASAM,DAMAN & DIU,29.0,8.1,7.8,4307.5,29.2,0.6,6015.2,49797.5,2015,2015-07-05
2948.0,"RIVER BANJAR AT MALANJKHAND NEAR W/S INTAKE POINT, JABALPUR",RAJASTHAN,30.9,7.5,7.8,3276.8,34.0,2.6,23509.6,2713.9,2015,2015-07-06
3353.0,"WAH BLEI AT SHDADDKHAR, WEST KHASI HILLS",MEGHALAYA,26.7,8.4,6.7,4837.6,7.2,11.7,49951.6,58612.9,2015,2015-07-07
2445.0,"KYNSHI RIVER AT NANGKHNUM, WEST KHASI HILLS",PONDICHERRY,31.8,8.6,8.2,14099.4,73.5,5.1,21417.7,39248.3,2015,2015-07-08
2948.0,"RIVER SUKHANA AT PARWANOO, DISTT. SOLAN",RAJASTHAN,24.4,3.2,7.9,5060.2,59.3,4.9,26381.6,83263.4,2015,2015-07-09
1885.0,"R KUPPAM AT THALIPARAMBA, KERALA",HARYANA,32.5,7.6,8.1,7300.7,63.7,5.7,7886.2,29742.0,2015,2015-07-10
2331.0,"CHANDRAGIRI AT PADIYATHADKA, KERALA",KERALA,21.1,8.8,8.4,13865.8,69.1,4.1,47530.5,17499.7,2015,2015-07-11
1295.0,"SURYA RIVER AT INTAKE OF VASAINANVIRAR W/S SCHEME, MASVAN, PALGHAR, THANE",PUNJAB,29.4,6.0,6.7,16623.8,29.5,7.9,40623.1,15829.8,2015,2015-07-12
2050.0,"GHAGGAR AT RATANHERI, D/S OF PATIALA NADI (AFTER CONFL.), PUNJAB",MIZORAM,30.9,3.3,6.2,549.3,10.8,11.4,42782.9,27691.2,2015,2015-07-13
1476.0,"R NEELESWARAM AT HOSDURG, KERALA",GOA,31.8,5.8,7.4,8019.5,24.3,7.6,49067.3,40570.7,2015,2015-07-14
3029.0,"MUCHKUNDI RIVER AT  WAKED, NEAR M/S ASAHI INDIA GLASS LTD., LANJA, RATNAGIRI.",TAMILNADU,31.4,5.9,7.1,3656.5,85.0,10.4,45164.3,28361.4,2015,2015-07-15
2050.0,"RIVER MARKANDA AT PAONTA, DISTT. SIRMOUR, H.P.",MIZORAM,17.7,9.4,6.3,10633.7,77.4,1.4,50420.5,74244.3,2015,2015-07-16
1393.0,"RILANG RIVER AT MAWKYRWAT, WEST KHASI HILLS",DAMAN & DIU,32.1,3.1,6.8,12082.3,45.8,6.4,8029.2,15861.5,2015,2015-07-17
2838.0,"KALI AT U/S OF WCPM, DANDELI",MANIPUR,17.9,8.3,7.8,12964.8,25.7,5.3,52361.3,73667.0,2015,2015-07-18
3080.0,"CHALIYAR AT KOOLIMADU, KERALA",ANDHRA PRADESH,22.5,5.4,8.0,10729.0,57.0,1.3,13748.0,81633.3,2015,2015-07-19
1870.0,"UMNGOT RIVER AT DAWKI, EAST KHASI HILLS",HIMACHAL PRADESH,25.8,5.1,7.2,14233.7,32.9,1.1,43842.2,51925.4,2015,2015-07-20
2948.0,"TAMBIRAPARANI AT KALLIDAI KURICHI, TIRUNELVELI",RAJASTHAN,28.2,8.4,8.2,2683.8,20.3,5.8,15986.9,48637.1,2015,2015-07-21
3305.0,"PERIYAR AT KALADY, KERALA",MADHYA PRADESH,27.5,7.9,6.9,11199.3,77.4,0.5,18558.3,37382.7,2015,2015-07-22
3029.0,RIVER MANDOVI AT AMONA BRIDGE,TAMILNADU,32.5,8.5,8.1,16667.0,66.5,10.8,5812.0,25136.1,2015,2015-07-23
3353.0,"TAMBIRAPARANI AT VELLAKOIL, TIRUNELVELI",MEGHALAYA,23.5,4.2,7.0,1977.5,52.3,10.1,45118.4,62778.9,2015,2015-07-24
1295.0,LOKCHAO RIVER AT BISHNUPUR,PUNJAB,19.6,9.3,5.7,16293.4,35.3,9.3,36504.5,9933.1,2015,2015-07-25
1885.0,R SHRIYA AT ANGADIMOGARU,HARYANA,19.7,2.4,5.9,15209.0,86.5,4.6,30783.0,44167.1,2015,2015-07-26
2445.0,"CHAKPIAT CHAKPIKARONG, CHANDEL",PONDICHERRY,29.1,9.3,6.5,8899.6,3.2,11.3,30610.3,33211.0,2015,2015-07-27
1150.0,MANIMALA AT THONDRA,GUJARAT,18.3,8.2,8.3,15620.9,41.8,7.6,22211.1,55449.2,2015,2015-07-28
1393.0,"KALPATHI PUZHA AT KALPATHI, PALAKKAD",DAMAN & DIU,18.9,4.2,7.7,17018.6,8.7,8.2,33500.6,37725.7,2015,2015-07-29
2426.0,MARKANDA U/S KALA AMB,ORISSA,29.4,2.6,7.8,7809.6,26.9,0.4,51025.0,81347.4,2015,2015-07-30
2164.0,"IMPHAL AT SAMUROU, IMPHAL WEST",MAHARASHTRA,17.9,3.5,6.3,2328.1,68.1,9.4,547.2,38778.1,2015,2015-07-31
3080.0,KUNDALIKA AT ROHA CITY,ANDHRA PRADESH,25.8,3.0,6.9,8021.6,34.1,10.8,27459.0,14021.5,2015,2015-08-01
2948.0,GHAGGAR AT D/S DHAKANSU NALLAH,RAJASTHAN,29.6,4.2,7.6,13456.4,56.6,4.5,36852.6,49192.4,2015,2015-08-02
2331.0,UMKHEN AT WAHKDAIT,KERALA,20.7,6.5,5.7,8822.3,12.9,7.1,9434.2,81077.7,2015,2015-08-03
1295.0,"RIVER KARAMANA AT ARUVIKARA, THIRUVANANTHAPURAM",PUNJAB,24.8,2.5,8.1,17123.3,63.8,1.7,26811.1,14150.4,2015,2015-08-04
3029.0,"JIRI RIVER AT JIRIMUKH JIRIBAM, IMPHAL EAST",TAMILNADU,31.3,5.6,6.5,7341.0,40.0,3.9,22241.6,37726.1,2015,2015-08-05
2838.0,IRIL AT LILONG,MANIPUR,28.4,9.6,8.0,289.4,78.1,6.5,50620.1,18722.8,2015,2015-08-06
2948.0,R KADALUNDI AT THIRURANGADY,RAJASTHAN,20.1,4.0,7.8,9004.4,60.5,7.7,25384.9,79735.1,2015,2015-08-07
2948.0,PAMBA DOWN,RAJASTHAN,24.0,2.9,7.7,17269.4,80.8,6.7,5154.9,24743.8,2015,2015-08-08
1150.0,"IMPHAL AT KANGLA MOAT, IMPHAL WEST",GUJARAT,17.7,4.1,8.1,2564.9,87.7,4.1,25352.8,60981.6,2015,2015-08-09
2426.0,"BANJAR AT MALANJKHAND NR W/S INTAKE POINT, JABALPUR",ORISSA,20.4,3.4,6.8,9689.9,9.5,1.1,24498.3,41526.4,2015,2015-08-10
3080.0,R MANJESWAR AT BAJRAKKARA BR.,ANDHRA PRADESH,17.5,4.6,8.2,15838.9,10.5,4.4,42253.5,1712.2,2015,2015-08-11
2948.0,RIVER PERIYAR AT MUPPATHADAM,RAJASTHAN,30.7,4.0,7.0,12489.4,67.3,11.6,14322.3,38188.5,2015,2015-08-12
1476.0,"JAWAI AT JAWAI DAM, SIROHI",GOA,20.3,9.4,7.8,7536.6,41.0,2.0,15550.0,80605.8,2015,2015-08-13
3080.0,MARKANDA U/S KALA AMB,ANDHRA PRADESH,23.0,4.6,8.1,2828.3,64.1,2.5,7998.4,47876.0,2015,2015-08-14
1404.0,"KALPATHI PUZHA AT KALPATHI, PALAKKAD",TRIPURA,29.7,6.1,7.8,15106.3,74.0,2.1,7858.3,37578.8,2015,2015-08-15
1150.0,"KHUGA DAM ON KHUGA R, CHURACHANDPUR",GUJARAT,17.0,8.8,8.3,12902.2,79.5,6.1,42306.2,18614.4,2015,2015-08-16
1404.0,TLAWNG UPSTREAM AIZAWL,TRIPURA,19.9,5.3,8.2,7587.9,47.4,11.7,49684.2,85436.3,2015,2015-08-17
1295.0,ULHAS RIVER ATJAMBHUL WATER WORKS.,PUNJAB,22.9,6.6,6.2,11550.5,46.0,0.2,4690.9,32326.2,2015,2015-08-18
3080.0,"DAMANGANGA AT KACHIGAON D\S (DAMAN), GUJARAT",ANDHRA PRADESH,17.4,4.1,7.4,4933.7,51.8,10.1,32705.9,53448.5,2015,2015-08-19
3029.0,"UMNGOT RIVER AT SMIT, EAST KHASI HILLS",TAMILNADU,30.2,7.1,7.5,14247.5,87.7,11.5,34816.8,79338.3,2015,2015-08-20
2445.0,R KADALUNDI AT THIRURANGADY,PONDICHERRY,26.2,2.6,7.1,13836.4,16.8,7.2,23251.6,73206.1,2015,2015-08-21
1404.0,"NAGAVALLI AT JAYKAYPUR D/S, ORISSA",TRIPURA,28.7,3.1,8.1,13535.6,52.0,4.9,32659.0,21887.6,2015,2015-08-22
3305.0,LUKHA RIVER,MADHYA PRADESH,17.7,5.3,6.6,16010.3,81.6,10.4,17617.8,82345.2,2015,2015-08-23
1870.0,"KYNSHI RIVER AT SOHIONG, WEST KHASI HILLS",HIMACHAL PRADESH,30.3,6.5,5.6,7137.5,67.0,8.7,49627.0,51028.7,2015,2015-08-24
3353.0,LUKHA RIVER AT SUNAPUR (TRIBUTARY OF LUNAR),MEGHALAYA,28.7,9.3,6.1,4599.0,78.6,10.4,49809.4,51771.7,2015,2015-08-25
2331.0,"SURYA RIVER AT MIDC PUMPING STATION, GARVASHET, PALGHAR, THANE",KERALA,26.7,2.6,8.3,12416.4,69.1,10.1,383.8,8423.0,2015,2015-08-26
3353.0,"NAMBUL RIVER AT SAMUSANG,IMPHAL WEST",MEGHALAYA,26.5,7.1,6.1,4911.8,46.6,8.3,23836.1,28581.2,2015,2015-08-27
1393.0,"UMSHYRPI RIVER AT UMSHYRPI BRIDGE, EAST KHASI HILLS",DAMAN & DIU,18.9,7.7,6.6,4117.7,5.8,2.8,24478.8,48806.9,2015,2015-08-28
3305.0,"AMLAKHADI AFTER CONFL. OF W. WATER FROM ANKLESH,GUJARAT",MADHYA PRADESH,19.9,4.3,7.6,1014.7,40.4,0.5,52765.9,80456.8,2015,2015-08-29
2331.0,"RIVER MADAI AT DABOS NAN  VALPOI, GOA",KERALA,26.6,4.9,7.7,13608.4,65.6,6.9,8769.9,17775.5,2015,2015-08-30
2164.0,"THOUBAL  AT YONGUL KONG, UKHRUL",MAHARASHTRA,18.3,6.4,7.9,18143.5,4.2,4.0,43315.8,86951.4,2015,2015-08-31
2164.0,"KUNDALIKA RIVER NEAR SALAV BRIDGE (SALINA ZONE), SALAV, ROHA, RAIGAD",MAHARASHTRA,25.5,6.4,6.8,7085.3,48.8,7.5,31466.8,7155.9,2015,2015-09-01
1150.0,"RIVER KHANDEPAR AT CODLI NEAR BRIDGE ,U/S OPA WATERWORKS,SANGUEM",GUJARAT,31.2,2.8,5.8,12833.0,20.3,4.2,43519.2,13248.7,2015,2015-09-02
1870.0,"R ITHIKKARA AT AYUR, KERALA",HIMACHAL PRADESH,32.4,8.0,7.2,987.6,33.2,1.5,5255.1,41660.2,2015,2015-09-03
2331.0,R KARUVANNURR AT KARUVANNUR BRIDGE,KERALA,29.4,4.3,7.6,7213.6,49.6,0.2,12452.3,47433.7,2015,2015-09-04
1476.0,MAHA RIVER AT CHANDEL,GOA,22.5,4.4,6.3,17654.9,40.0,0.7,43409.5,34918.4,2015,2015-09-05
2780.0,RIVER PERIYAR AT MUPPATHADAM,KARNATAKA,22.2,3.3,8.1,14230.8,67.5,9.2,21180.7,77091.9,2015,2015-09-06
2445.0,"TAMBIRAPARANI AT SRIVAIKUNTAM, D/S OF SK ANAICUT, TIRUNELVELI",PONDICHERRY,22.5,8.7,8.3,7658.3,87.0,0.8,37870.9,77397.5,2015,2015-09-07
2948.0,"BHATSA AT D/S OF PISE DAM NEAR PISE VILLAGE (ULHAS), MAHARASHTRA",RAJASTHAN,29.0,7.9,5.9,14382.0,24.4,5.1,27678.1,25931.1,2015,2015-09-08
2050.0,UMKHEN AT KSEHPONGDENG,MIZORAM,25.0,9.5,7.6,17497.8,9.0,0.2,47941.9,45547.5,2015,2015-09-09
2426.0,R KARINGODE AT KAKKADAVU,ORISSA,28.9,4.1,5.8,6137.6,56.0,1.6,5992.7,78541.5,2015,2015-09-10
2426.0,"IRIL AT KANGLA SIPHAI, IMPHAL EAST",ORISSA,18.6,6.4,7.3,17126.3,76.4,10.8,16331.5,53169.6,2015,2015-09-11
3029.0,KEECHERI AT VADAKKANCHERY BDG,TAMILNADU,20.6,3.5,8.1,7379.1,58.7,10.6,33083.7,50484.3,2015,2015-09-12
2780.0,"PATALGANGA RIVER AT KHALAPUR PUMPING STATION, KHALAPUR, RAIGAD.",KARNATAKA,28.5,9.9,5.8,15970.9,41.6,8.0,1812.6,84864.1,2015,2015-09-13
2838.0,"RIVER SUKHANA AT PARWANOO, DISTT. SOLAN",MANIPUR,21.2,6.0,6.7,7778.8,4.7,0.9,38185.6,41862.8,2015,2015-09-14
2331.0,"RIVER VALVANT AT SANKLI NAN BICHOLIM, GOA",KERALA,17.3,5.6,5.8,15676.3,69.0,1.7,49702.4,24306.8,2015,2015-09-15
2050.0,RIVER PERIYAR AT PATHALAM,MIZORAM,27.7,9.1,7.8,2868.6,81.7,9.4,8350.7,71187.9,2015,2015-09-16
1404.0,"WANGJING RIVER AT WANGJING, THOUBAL",TRIPURA,23.5,4.9,6.0,3071.8,41.2,1.6,24465.6,37889.0,2015,2015-09-17
1150.0,"BHATSA RIVER AT D/S OF LIBERTY OIL MILLS, SATNEL, SHAHAPUR, THANE",GUJARAT,21.4,5.0,7.8,7328.8,55.1,1.2,40618.7,73785.6,2015,2015-09-18
2426.0,R PERIYAR AT KALAMASSERY,ORISSA,21.5,9.4,5.8,2475.9,66.5,7.4,37279.0,31440.4,2015,2015-09-19
